src,tgt
CCCc1nc2ccc(OC)cc2c2c1OC1(CC2)CC(C(=O)NC2(C(=O)[N-]S(=O)(=O)C3(C)CC3)CC2C=C)N(C(=O)C(N)C2(C)CCCCC2)C1,*CCCc1nc2ccc(OC)cc2c2c1OC1(CC2)CC(C(=O)NC2(C(=O)[N-]S(=O)(=O)C3(C)CC3)CC2C=C)N(C(=O)C(N*)C2(C)CCCCC2)C1
CCCCCC(=O)OCC[NH2+]C(C)CCCCCCCCC(=O)OCC[NH2+]C(C)CCCCCCCCC(=O)OCC[NH2+],*CCCCCC(=O)OCC[NH2+]C(C)CCCCCCCCC(=O)OCC[NH2+]C(C)CCCCCCCCC(=O)OCC[NH2+]*
N(CC(C)C(CN(C)C(=O)c1ccccc1)OCc1cnnn1)C(C)CO,*N(CC(C)C(CN(C)C(=O)c1ccccc1)OCc1cn(*)nn1)C(C)CO
CCCCC(NC(=O)C(Cc1ccc(-c2ccccc2S(C)(=O)=O)cc1)C(C)C(=O)NO)C(=O)NCC(=O)N1CCOCC1,*CCCCC(NC(=O)C(Cc1ccc(-c2ccccc2S(C)(=O)=O)cc1)C(C*)C(=O)NO)C(=O)NCC(=O)N1CCOCC1
Oc1ccc(Cl)cc1CNC(=O)Cn1c(Cl)cnc(NCCc2ccccc2)c1=O,*Oc1ccc(Cl)cc1CNC(=O)Cn1c(Cl)cnc(NC(*)Cc2ccccc2)c1=O
CCCC=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CC1)C(=O)[O-],*CCCC=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CC1*)C(=O)[O-]
OC(=O)CCCCCCCCCCC=NOC(=O)COc1ccc(C)cc1,*OC(=O)CCCCCCCCCCC(*)=NOC(=O)COc1ccc(C)cc1
NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CSCC(NC(=O)CCC(=O)[O-])C(=O)[O-],*NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CSCC(NC(=O)C(*)CC(=O)[O-])C(=O)[O-]
OC(=O)C=CC=CC(=O)OC1CC2OC3CC(C)C(O)CC3(COC=O)C1(C)C21CO1,*OC(=O)C=CC=CC(=O)OC1CC2OC3CC(C)C(O)CC3(COC(*)=O)C1(C)C21CO1
OC(C(=O)NC(C)C(=O)N(C)C(Cc1ccccc1)C(=O)N(C)CC(=O)NC(C(=O)N(C)C(C)C(=O)OCC(C)C(O)C(C)CCC)C(C)CC)C(C)CC,*OC(C(=O)NC(C)C(=O)N(C)C(Cc1ccccc1)C(=O)N(C)CC(=O)NC(C(=O)N(C)C(C)C(=O)OC(*)C(C)C(O)C(C)CCC)C(C)CC)C(C)CC
C(=O)NC(CSSCC(NC(=O)C([NH3+])Cc1ccc(O)cc1)C=O)C(=O)[O-],*C(=O)NC(CSSCC(NC(=O)C([NH3+])Cc1ccc(O)cc1)C(*)=O)C(=O)[O-]
C[NH2+]CCCNCc1cc(CN2CCC[NH2+]CCNCCC[NH2+]CC2)cc([N+](=O)[O-])c1,*C[NH2+]CCCN(*)Cc1cc(CN2CCC[NH2+]CCNCCC[NH2+]CC2)cc([N+](=O)[O-])c1
CC=CC1CC(OC(=O)CCCc2ccc(N(CCCl)CCCl)cc2)CC1COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,*CC=CC1CC(OC(=O)CCCc2ccc(N(CCCl)CCCl)cc2)CC1C(*)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1
NC(=O)C(C)(CCCC=CCCCC(C)(NC(=O)C(C)NC(=O)CCCCC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCC[NH3+])C(N)=O)NC(=O)C(CCCC[NH3+])NC(C)=O,*NC(=O)C(C)(CCCC=CCCCC(C)(NC(=O)C(C)NC(=O)C(*)CCCC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCC[NH3+])C(N)=O)NC(=O)C(CCCC[NH3+])NC(C)=O
C=CC=C(C)C(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)OC(CC(=O)C(C)C=C(C)C(O)COC)C(C)CC2CCC(OC(=O)CCCCCCC(=O)OC3CCC4C5=C(C(OC(C)=O)CC34C)C3(C)C(=C(O)C5=O)C(=CN(C)CCC[NH+](C)C)C(=O)OC3COC)CC2)O1)OC,*C=CC=C(C)C(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)OC(CC(=O)C(C)C=C(C)C(O)C(*)OC)C(C)CC2CCC(OC(=O)CCCCCCC(=O)OC3CCC4C5=C(C(OC(C)=O)CC34C)C3(C)C(=C(O)C5=O)C(=CN(C)CCC[NH+](C)C)C(=O)OC3COC)CC2)O1)OC
C(CC(=O)NC(C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CC(C)C)C(=O)NC(CC(C)(C)C)C(=O)NC(CCC(N)=O)C(N)=O)C(C)CC)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)CCNC(=O)C(Cc1c[nH]c2ccccc12)NC(C)=O,*C(CC(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(*)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CC(C)C)C(=O)NC(CC(C)(C)C)C(=O)NC(CCC(N)=O)C(N)=O)C(C)CC)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)CCNC(=O)C(Cc1c[nH]c2ccccc12)NC(C)=O
CCCN(NC(=O)OC(C)(C)C)C(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CC1C(=O)NC1(C(=O)[O-])CC1,*CCCN(NC(=O)OC(C)(C)C)C(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CC1C(=O)NC1(C(=O)[O-])CC1*
CCN(C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)[NH2+]CCCCCC=O)C(Cc1ccccc1)C(N)=O,*CCN(C(=O)CNC(=O)CNC(=O)CNC(=O)C(Cc1ccccc1)[NH2+]CCCCCC(*)=O)C(Cc1ccccc1)C(N)=O
CN(c1ccccc1CNc1nc(Nc2ccc3c(c2)CCN3)ncc1C(F)(F)F)S(C)(=O)=O,*CN(c1ccccc1CNc1nc(Nc2ccc3c(c2)CCN3*)ncc1C(F)(F)F)S(C)(=O)=O
C(=O)C(NC(=O)C(CO)NC(=O)C(NC(=O)C(NC(=O)C(CCCC[NH3+])NC(=O)C(CCCC[NH3+])NC(=O)C(NC(=O)C(Cc1ccccc1)[NH2+]C)C(C)CC)C(C)CC)C(C)CC)C(C)OC(=O)C(NC(=O)CCCCNC(N)=[NH2+])C(C)CC,*C(=O)C(NC(=O)C(CO)NC(=O)C(NC(=O)C(NC(=O)C(CCCC[NH3+])NC(=O)C(CCCC[NH3+])NC(=O)C(NC(=O)C(Cc1ccccc1)[NH2+]C)C(C)CC)C(C)CC)C(C)CC)C(C)OC(=O)C(NC(=O)C(*)CCCNC(N)=[NH2+])C(C)CC
C=CC(NC(=O)C(Cc1ccccc1F)NC(=O)CCCCCCCCC)C(=O)NC(C=C)C(C)C,*C=CC(NC(=O)C(Cc1ccccc1F)NC(=O)CCCCCCCCC)C(=O)NC(C=C*)C(C)C
C(CC)C(COC1OC(C)C(O)C(OC)C1OC)CC(C)CCC(=O)C(C)CC(CC=O)COC1OC(C)C(O)C([NH+](C)C)C1O,*C(CC)C(COC1OC(C)C(O)C(OC)C1OC)CC(C)CCC(=O)C(C)CC(CC=O)C(*)OC1OC(C)C(O)C([NH+](C)C)C1O
C(C)(O)C(CC)OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC1OC(C)CC([NH+](C)Cc2ccc(-c3cn(CCCCCCCCCC(=O)NO)nn3)cc2)C1O)C(C)O,*C(C)(O)C(CC)OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC1OC(C)CC([NH+](C)Cc2ccc(-c3cn(CCCCCCCCCC(=O)NO)nn3)cc2)C1O)C(*)(C)O
CC(=O)OC(CC(OC)C(C)CCC(=O)C(C)C(O)C(C)C=CN(C)C=O)C(C)C(CC=Cc1nc(-c2nc(-c3nc(C(OC)C(C)C=O)co3)co2)co1)OC,*CC(=O)OC(CC(OC)C(C)CCC(=O)C(C)C(O)C(C)C=CN(C)C=O)C(C)C(CC=Cc1nc(-c2nc(-c3nc(C(OC)C(C)C(*)=O)co3)co2)co1)OC
CCC1(O)C=C(c2nccc3c2[nH]c2ccccc23)C2CC[NH+](C)CC23CC24CCC(O)C(CCN2C13)O4,*CCC1(O)C=C(c2nccc3c2[nH]c2ccccc23)C2CC[NH+](C*)CC23CC24CCC(O)C(CCN2C13)O4
C[NH+](C)CCCNC(=O)CC(CCCCCC(O)CCCCCCCCC)[NH+]C,*C[NH+](C)CCCNC(=O)CC(CCCCCC(O)CCCCCCCCC)[NH+](*)C
CC(C)Oc1ccc(NC(=O)Nc2ccc(OC)cc2)cc1C(=O)N(CC(C)C(C[NH+](C)CC1CC1)O)C(C)CO,*CC(C)Oc1ccc(NC(=O)Nc2ccc(OC)cc2)cc1C(=O)N(CC(C)C(C[NH+](C)CC1CC1)O*)C(C)CO
C(=O)c1cc(COCC(C)([NH3+])Cc2ccccc2)cc(N(CCC)S(C)(=O)=O)c1,*C(=O)c1cc(COCC(C)([NH3+])Cc2cccc(*)c2)cc(N(CCC)S(C)(=O)=O)c1
CC(C(N)=O)N(C)C(=O)C(Cc1c[nH]c2ccccc12)N(C)C(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CC(=O)N)NC(=O)C(CCCC)NC(C)=O,*CC(C(N)=O)N(C)C(=O)C(Cc1c[nH]c2ccccc12)N(C)C(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CC(=O)N*)NC(=O)C(CCCC)NC(C)=O
Cc1cc(C(C)(C)C)ccc1OCC1(COc2ccc(C(C)(C)C)cc2C)COc2ccc(C(C)(C)C)cc2CNCC[NH2+]CC[NH2+]Cc2cc(C(C)(C)C)ccc2OC1,*Cc1cc(C(C)(C)C)ccc1OCC1(COc2ccc(C(C)(C)C)cc2C*)COc2ccc(C(C)(C)C)cc2CNCC[NH2+]CC[NH2+]Cc2cc(C(C)(C)C)ccc2OC1
C(Cc1ccccc1)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NCC(=O)N(CCCC)CC(=O)NC(CC(C)C)C(=O)NCC(N)=O)C(C)CC,*C(Cc1ccccc1)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(*)C(=O)N(CCCC)CC(=O)NC(CC(C)C)C(=O)NCC(N)=O)C(C)CC
CC(C)Oc1ccc(NC(=O)NC2CCCCC2)cc1C(=O)N(CC(C)CCN(C)C(=O)Nc1ccc2c(c1)OCO2)C(C)CO,*CC(C)Oc1ccc(NC(=O)NC2CCCCC2)cc1C(=O)N(CC(C)C(*)CN(C)C(=O)Nc1ccc2c(c1)OCO2)C(C)CO
C(=O)NC1=CC(=O)C(NCCCC#CC2(O)CCC3(C)C4CCC5=CC(=O)CCC5(C)C4(C)CCC23C)=C(CC(C)CC(OC)C(O)C(C)C=C(C)CC(OC(N)=O)COC)C1=O,*C(=O)NC1=CC(=O)C(NCCCC#CC2(O)CCC3(C)C4CCC5=CC(=O)CCC5(C)C4(C)CCC23C)=C(CC(C)CC(OC)C(O)C(C)C=C(C)CC(OC(N)=O)C(*)OC)C1=O
C[NH2+]CCC[NH2+]CCCNC(=O)c1ccccn1,*C[NH2+]CCC[NH2+]CCCNC(=O)c1cccc(*)n1
C(C(=O)N1CCCC1C(=O)OC(CC(C)CC(O)C(C)C(=O)N1CCC(C(=O)NC(Cc2ccc(OC)cc2)C(=O)NC)CC1)C(C)(C)C)C(C)CC,*C(C(=O)N1CCCC1C(=O)OC(CC(C)CC(O)C(C)C(=O)N1CCC(C(=O)NC(Cc2ccc(OC)cc2)C(=O)N(*)C)CC1)C(C)(C)C)C(C)CC
C(=O)OCCCC(C(=O)NO)C(CC(C)C)C(=O)NCC(=O)NCC(=O)N1CCN(C(=O)OCC)CC1,*C(=O)OCCCC(C(=O)NO)C(CC(C)C)C(=O)NC(*)C(=O)NCC(=O)N1CCN(C(=O)OCC)CC1
CCCC(NC(=O)C(C)NC(=O)C(COC(C)(C)C)N)C(=O)[O-],*CCCC(NC(=O)C(C)NC(=O)C(COC(C)(C)C)N*)C(=O)[O-]
CC(NC(=O)OC(C)(C)C)C(=O)N1CC(OC(=O)N2Cc3ccccc3C2)CC1C(=O)NC1(C(=O)[N-]S(=O)(=O)N2CC[NH2+]CC2)CC1,*CC(NC(=O)OC(C)(C)C)C(=O)N1CC(OC(=O)N2Cc3ccccc3C2)CC1C(=O)NC1(C(=O)[N-]S(=O)(=O)N2CC[NH2+]CC2)CC1*
COc1c(O)cccc1C(=O)NC(C)C(O)CN(CC(C)C)S(=O)(=O)c1ccc(OC)cc1,*COc1c(O)cccc1C(=O)NC(C*)C(O)CN(CC(C)C)S(=O)(=O)c1ccc(OC)cc1
C(=O)C(C)(C)c1ccc(C(C)(C)C(=O)CCC(=O)C(C)(C)c2ccc(C(C)C)o2)o1,*C(=O)C(C)(C)c1ccc(C(C)(C)C(=O)CCC(=O)C(C)(C)c2ccc(C(*)(C)C)o2)o1
CC(NC(C)=O)C(=O)NC(CCCC[NH3+])C(=O)NC(CCCCNC(C)=S)C(=O)NC(CCCCNC(=O)CNC(=O)CCCCCCC(=O)NCC(=O)N)C(=O)NC(CCSC)C(N)=O,*CC(NC(C)=O)C(=O)NC(CCCC[NH3+])C(=O)NC(CCCCNC(C)=S)C(=O)NC(CCCCNC(=O)CNC(=O)CCCCCCC(=O)NCC(=O)N*)C(=O)NC(CCSC)C(N)=O
CC(OC(=O)C(CC(C)C)OC(=O)C(C)(C)CNC(=O)C(Cc1ccc2ccccc2c1)N)C(C)C=Cc1ccccc1,*CC(OC(=O)C(CC(C)C)OC(=O)C(C)(C)CNC(=O)C(Cc1ccc2ccccc2c1)N*)C(C)C=Cc1ccccc1
CC(=O)OC1NC(=O)C(C(C)C)NC(=O)C(Cc2ccccc2)N(C)C(=O)C(c2ccc(OC(C)C(O)CCl)cc2)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(C)C(O)C(C)C)C(C)OC1=O,*CC(=O)OC1NC(=O)C(C(C)C)NC(=O)C(Cc2ccccc2)N(C)C(=O)C(c2ccc(OC(C)C(*)(O)CCl)cc2)NC(=O)C(C(C)CC)NC(=O)C(NC(=O)C(C)C(O)C(C)C)C(C)OC1=O
CCC(C=CC=CC(C)C(OC(=O)C=CC(C)C=CC(C)=CCOC)C(C)=CC=C(C)CNC(=O)C(NC=O)OC(=O)Nc1ccc2ccccc2c1)OC,*CCC(C=CC=CC(C)C(OC(=O)C=CC(C)C=CC(C)=CC(*)OC)C(C)=CC=C(C)CNC(=O)C(NC=O)OC(=O)Nc1ccc2ccccc2c1)OC
CCNC(=O)C(CC(N)=O)NC(=O)C1(NC(=O)C(Cc2ccc(O)c(N)c2)NC(=O)C(CC(C)C)NC(=O)C(CCCC(=O)[O-])NC(=O)C)CCCCC1,*CCNC(=O)C(CC(N)=O)NC(=O)C1(NC(=O)C(Cc2ccc(O)c(N)c2)NC(=O)C(CC(C)C)NC(=O)C(CCCC(=O)[O-])NC(=O)C*)CCCCC1
C[NH2+]CC[NH2+]Cc1cc(CNCC[NH2+]CCNCc2ccnn2C)nn1C,*C[NH2+]CC[NH2+]Cc1cc(CNCC[NH2+]CCNCc2cc(*)nn2C)nn1C
C1=C2N=C([NH+]=C(NCC)NCC)N=C2C=C(NC(=O)C(C)=CC=CC(OC)C(OC(N)=O)C(C)=CC(C)C(O)COC)C1=O,*C1=C2N=C([NH+]=C(NCC)NCC)N=C2C=C(NC(=O)C(C)=CC=CC(OC)C(OC(N)=O)C(C)=CC(C)C(O)C(*)OC)C1=O
CCCCC(=O)OC1C(OC2C(OC(C)CCCCC)OC(C)C(O)C2O)OC(C)C(OC2OC(C)C(OC3OC(C)C(OC(=O)C(C)CC)C(O)C3O)C(OC(=O)C(C)CC)C2O)C1O,*CCCCC(=O)OC1C(OC2C(OC(C*)CCCCC)OC(C)C(O)C2O)OC(C)C(OC2OC(C)C(OC3OC(C)C(OC(=O)C(C)CC)C(O)C3O)C(OC(=O)C(C)CC)C2O)C1O
C(=O)C(C)CC(=C)C(=O)C(C)CC(C)OC(=O)CC(NC(=O)C(Cc1c(Br)[nH]c2ccccc12)NC)c1ccc(O)cc1,*C(=O)C(C)CC(=C)C(=O)C(C)CC(C)OC(=O)CC(NC(=O)C(Cc1c(Br)[nH]c2ccccc12)N(*)C)c1ccc(O)cc1
CC(OC)C1OC(O)(C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)=CC2CCC(OCC(=O)Nc3ccccc3)C(OC)C2)C(C)C(O)CC(=O)CCC)C(C)CC1OC,*CC(OC)C1OC(O)(C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)=CC2CCC(OCC(=O)Nc3ccccc3)C(OC)C2)C(C)C(O)CC(=O)C(*)CC)C(C)CC1OC
NC(=O)C(NC(=O)C(C)Cc1c(C)cc(C(N)=O)cc1C)C(C)(C)SSC(C)(C)C(NC(=O)CCc1ccc(F)cc1)C(=O)NC(Cc1ccccc1)C(=O)[O-],*NC(=O)C(NC(=O)C(C)Cc1c(C)cc(C(N)=O)cc1C)C(C)(C)SSC(C)(C)C(NC(=O)C(*)Cc1ccc(F)cc1)C(=O)NC(Cc1ccccc1)C(=O)[O-]
CCC(C(N)=O)N(C)C(=O)C(Cc1c[nH]c2ccccc12)N(C)C(=O)C(CCCNC(N)=[NH2+])N(C)C(=O)C(Cc1ccc2ccccc2c1)N(C)C(=O)C(Cc1cnc[nH]1)NC(=O)C(CC=O)NC(=O)C(CCCC)NC(C)=O,*CCC(C(N)=O)N(C)C(=O)C(Cc1c[nH]c2ccccc12)N(C)C(=O)C(CCCNC(N)=[NH2+])N(C)C(=O)C(Cc1ccc2ccccc2c1)N(C)C(=O)C(Cc1cnc[nH]1)NC(=O)C(CC(*)=O)NC(=O)C(CCCC)NC(C)=O
CC(OC)C(OC)C1=CC(=O)OC(C(C)C(CC(C=CC(C)C(O)CC(C=CC(C)C(O)C(C)C(OC)C(C)CCC(=O)C(C)C(CC=CN(C)C=O)OC)OC)OC)OC)C1O,*CC(OC)C(OC)C1=CC(=O)OC(C(C)C(CC(C=CC(C)C(O)CC(C=CC(C)C(O*)C(C)C(OC)C(C)CCC(=O)C(C)C(CC=CN(C)C=O)OC)OC)OC)OC)C1O
CC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)Cc1ccc(O)cc1)C(C)CC)C(=O)N1CCCC1C(=O)NC(CCCNC(=O)c1ccc2c(c1)C1(OC2=O)c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)NC[NH3+],*CC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(*)c1ccc(O)cc1)C(C)CC)C(=O)N1CCCC1C(=O)NC(CCCNC(=O)c1ccc2c(c1)C1(OC2=O)c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)NC[NH3+]
CCOCCOc1ccc(-c2cncc(C#N)n2)cc1OCC,*CCOCCOc1ccc(-c2cncc(C#N)n2)cc1OCC*
CCCCCCc1ccc[n+](CCCCCCCCCCCc2ccc[n+](CCC)c2)c1,*CCCCCCc1ccc[n+](CCCCCCCCCCCc2ccc[n+](CCC*)c2)c1
CN(C)C(=O)C=CC(=C)NC(=O)C(C)CC(C)CCCCCCCCCCCCCC,*CN(C)C(=O)C=CC(=C)NC(=O)C(C)C(*)C(C)CCCCCCCCCCCCCC
N1CCCC1C(=O)NC(COCCCCOCC(C)[NH2+]CC1CCCC1)C(=O)[O-],*N1CCCC1C(=O)NC(COCCCCOCC(*)(C)[NH2+]CC1CCCC1)C(=O)[O-]
CC=CC=CC(=O)C(C)CC(CC=O)C(OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C([NH+](C)C)C1O)C(OC)COC(C)=O,*CC=CC=CC(=O)C(C)CC(CC=O)C(OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C([NH+](C)C)C1O)C(OC)C(*)OC(C)=O
CCCN(CCC[NH2+]CCC[NH2+]C)Cc1ccc(C[NH+]2CCCNCC[NH2+]CCNCCC2)cc1,*CCCN(CCC[NH2+]CCC[NH2+]C*)Cc1ccc(C[NH+]2CCCNCC[NH2+]CCNCCC2)cc1
C=Cc1cccc2c1CN(C(=O)OC1CC(C(=O)NC3(C(=O)[N-]S(=O)(=O)C4CC4)CC3C=C)N(C(=O)C(NC(=O)O)C(C)(C)C)C1)C2,*C=Cc1cccc2c1CN(C(=O)OC1CC(C(=O)NC3(C(=O)[N-]S(=O)(=O)C4CC4)CC3C=C)N(C(=O)C(NC(=O)O*)C(C)(C)C)C1)C2
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C1CN(C(CC(N)=O)C(=O)NC(C)C(=O)N2CCCC2C(=O)NC(CCC[NH+]=C(N)N)C(=O)NCC(N)=O)C(=O)C(C)O1,*CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C1CN(C(CC(N)=O)C(=O)NC(C*)C(=O)N2CCCC2C(=O)NC(CCC[NH+]=C(N)N)C(=O)NCC(N)=O)C(=O)C(C)O1
C(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(N)=O)NC(=O)CCCCCNC(=O)OCc1ccccc1,*C(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCC(N)=O)NC(=O)C(*)CCCCNC(=O)OCc1ccccc1
CCC(=O)NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N,*CCC(=O)NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N*
C1OC2(CC[NH2+]CC2)OC(C)(CC(C)C[NH+](C)C(C)C(O)C(C)(O)CCC)C(OC2OC(C)CC([NH+](C)C)C2O)C1C,*C1OC2(CC[NH2+]CC2)OC(C)(CC(C)C[NH+](C)C(C)C(O)C(C)(O)C(*)CC)C(OC2OC(C)CC([NH+](C)C)C2O)C1C
CCCCCCCCCC(=O)OCC(COC(=O)C=Cc1ccc(O)c(OC)c1)OCCCCCC,*CCCCCCCCCC(=O)OCC(COC(=O)C=Cc1ccc(O)c(OC)c1)OCCCCCC*
C=CC(OC)C(OC(N)=O)C(C)=CC(C)C(O)C(CC(C)CC1=C(NCCOCCOC2OC(CO)C(O)C(O)C2O)C(=O)C=CC1=O)OC,*C=CC(OC)C(OC(N)=O)C(C)=CC(C)C(O)C(CC(C)CC1=C(NCCOCCOC2OC(CO)C(O)C(O)C2O)C(=O)C=C(*)C1=O)OC
COc1nc(NC(=O)Nc2cc(OC)ccc2O)cnc1C#N,*COc1nc(NC(=O)Nc2cc(OC)ccc2O*)cnc1C#N
CCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1cccc2ccccc12)NC(=O)C)C(N)=O,*CCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1cccc2ccccc12)NC(=O)C*)C(N)=O
CSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)[O-])NC(=O)C(CSCc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(NC(=S)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)[O-])c1)C(C)CC)C(=O)NC(CCC(=O)[O-])C(=O)NC(CO)C(=O)NCC(=O)NC(CO)C(=O)[O-],*CSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)[O-])NC(=O)C(CSCc1ccc(*)cc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(NC(=S)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)[O-])c1)C(C)CC)C(=O)NC(CCC(=O)[O-])C(=O)NC(CO)C(=O)NCC(=O)NC(CO)C(=O)[O-]
C[NH2+]CCCCCNC(=O)C(CC(C)C)[NH2+]C(CC)P(=O)([O-])[O-],*C[NH2+]CCCCC(*)NC(=O)C(CC(C)C)[NH2+]C(CC)P(=O)([O-])[O-]
CC[NH+]1CCC2C(c3nccc4c3[nH]c3c(O)cccc34)=CC(O)C3[NH+]4CCCC(=O)CCC4CC23C1,*CC[NH+]1CCC2C(c3nccc4c3[nH]c3c(O)cccc34)=CC(*)(O)C3[NH+]4CCCC(=O)CCC4CC23C1
